notation,description,smiles,core_smiles,enum,pathways
S.991.21,S.991.21,*CCc1c[nH]c(C(*)=O)c1,CCc1c[nH]c(C=O)c1,"['Lincosamide', 'NonRibosomalPeptide']","['MA.1177', 'MA.991']"
S.991.21,S.1435.18,*C(=O)c1cc(CC)c[nH]1,CCc1c[nH]c(C=O)c1,['NonRibosomalPeptide'],['MA.1435']
S.1761.6,S.1761.10,*CC=Cc1c[nH]c(C(*)O)c1,CC=Cc1c[nH]c(CO)c1,['Lincosamide'],"['MA.1177', 'MA.1761']"
S.1761.6,S.1761.6,*C(O)c1cc(C=CC)c[nH]1,CC=Cc1c[nH]c(CO)c1,['Lincosamide'],['MA.1761']
S.1177.29,S.1177.29,*C(=O)CCc1c[nH]c(C(=O)O)c1,O=CCCc1c[nH]c(C(=O)O)c1,['Lincosamide'],['MA.1177']
S.1177.34,S.1177.34,*C(=O)C=CC1=CN(*)C(C(*)=O)C1,O=CC=CC1=CNC(C=O)C1,['Lincosamide'],['MA.1177']
S.1177.40,S.1177.40,*C(=O)C=CC1=CN(*)C(C(*)*)C1,CC1CC(C=CC=O)=CN1,['Lincosamide'],['MA.1177']
S.923.3,S.923.3,CC(=O)c1c(CC(=O)CC(=O)S)cc2cc(O)cc(O)c2c1O,CC(=O)c1c(CC(=O)CC(=O)S)cc2cc(O)cc(O)c2c1O,['TypeIIPolyketide'],['MA.923']
S.923.4,S.923.4,*C(=O)CC(=O)Cc1cc2cc(O)cc(O)c2c(O)c1C(C)=O,CC(=O)c1c(CC(=O)CC=O)cc2cc(O)cc(O)c2c1O,['TypeIIPolyketide'],['MA.923']
S.923.6,S.923.6,CC(=O)Cc1cc2cc(O)cc(O)c2c(O)c1C(C)=O,CC(=O)Cc1cc2cc(O)cc(O)c2c(O)c1C(C)=O,['TypeIIPolyketide'],['MA.923']
S.923.7,S.923.7,CC(=O)OCc1cc2cc(O)cc(O)c2c(O)c1C(C)=O,CC(=O)OCc1cc2cc(O)cc(O)c2c(O)c1C(C)=O,['TypeIIPolyketide'],['MA.923']
S.923.8,S.923.8,CC(=O)c1c(CO)cc2cc(O)cc(O)c2c1O,CC(=O)c1c(CO)cc2cc(O)cc(O)c2c1O,['TypeIIPolyketide'],['MA.923']
S.923.9,S.923.9,CC1(O)OCc2cc3cc(O)cc(O)c3c(O)c21,CC1(O)OCc2cc3cc(O)cc(O)c3c(O)c21,['TypeIIPolyketide'],['MA.923']
S.923.16,S.923.10,Cc1occ2cc3cc(O)cc(O)c3c(O)c12,Cc1occ2cc3cc(O)cc(O)c3c(O)c12,['TypeIIPolyketide'],['MA.923']
S.923.16,S.923.11,*Cc1occ2cc3cc(O)cc(O)c3c(O)c12,Cc1occ2cc3cc(O)cc(O)c3c(O)c12,['TypeIIPolyketide'],['MA.923']
S.923.16,S.923.13,*Cc1occ2c(*)c3cc(O)cc(O)c3c(O)c12,Cc1occ2cc3cc(O)cc(O)c3c(O)c12,['TypeIIPolyketide'],['MA.923']
S.923.16,S.923.16,*Cc1occ2c(*)c3cc(O)c(*)c(O)c3c(O)c12,Cc1occ2cc3cc(O)cc(O)c3c(O)c12,['TypeIIPolyketide'],['MA.923']
S.659118.2,S.659118.2,CC(CO)C(N)C(=O)O,CC(CO)C(N)C(=O)O,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659118']
S.659118.57,S.659118.57,*C(=O)C(N)C(C)CO,CC(CO)C(N)C=O,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659118']
S.659118.7,S.659118.7,CC(C)CC(=O)S,CC(C)CC(=O)S,"['NonRibosomalPeptide', 'TypeIPolyketide']","['MA.659100', 'MA.659118']"
S.1774.2,S.1774.2,CCC(C)C(N)C(C)=O,CCC(C)C(N)C(C)=O,['Cyclodipeptide'],['MA.1774']
S.1774.19,S.1774.14,*NC(C(*)=O)C(C)CCO*,CC(CCO)C(N)C=O,['Cyclodipeptide'],['MA.1774']
S.1774.19,S.1774.19,*NC(*)(C(*)=O)C(C)CCO*,CC(CCO)C(N)C=O,['Cyclodipeptide'],['MA.1774']
S.1774.27,S.1774.27,*NC(*)(C(*)=O)C(*)C(*)(*)C,CCCC(N)C=O,['Cyclodipeptide'],['MA.1774']
S.1774.25,S.1774.25,*NC(*)(C(=C)CCO*)C(*)=O,C=C(CCO)C(N)C=O,['Cyclodipeptide'],['MA.1774']
S.1027.1,S.1027.1,CCCC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)S,CCCC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)S,['TypeIIPolyketide'],['MA.1027']
S.1027.2,S.1027.2,CCCC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)S,CCCC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)S,['TypeIIPolyketide'],['MA.1027']
S.1027.3,S.1027.3,CCCC(=O)CC(=O)CC(=O)CC(O)CC(=O)CC(=O)CC(=O)CC(O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)S,CCCC(=O)CC(=O)CC(=O)CC(O)CC(=O)CC(=O)CC(=O)CC(O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)S,['TypeIIPolyketide'],['MA.1027']
S.1027.4,S.1027.4,CCCC(=O)CC1(O)CC2(O)CC(O)C3C(=O)C4C(=O)C5C(=O)CC(O)CC5(O)CC4(O)CC3(O)C2C(=O)C1C(=O)S,CCCC(=O)CC1(O)CC2(O)CC(O)C3C(=O)C4C(=O)C5C(=O)CC(O)CC5(O)CC4(O)CC3(O)C2C(=O)C1C(=O)S,['TypeIIPolyketide'],['MA.1027']
S.1027.5,S.1027.5,CCCC(=O)Cc1cc2c(c(O)c1C(=O)S)-c1cc3cc4cccc(O)c4c(O)c3c(O)c1C(O)C2,CCCC(=O)Cc1cc2c(c(O)c1C(=O)S)-c1cc3cc4cccc(O)c4c(O)c3c(O)c1C(O)C2,['TypeIIPolyketide'],['MA.1027']
S.1027.6,S.1027.6,CCCC1Cc2cc3c(O)c(O)c4c(O)c5c(O)c6c(O)ccc(O)c6c(O)c5c(O)c4c3c(O)c2C(=O)O1,CCCC1Cc2cc3c(O)c(O)c4c(O)c5c(O)c6c(O)ccc(O)c6c(O)c5c(O)c4c3c(O)c2C(=O)O1,['TypeIIPolyketide'],['MA.1027']
S.1027.7,S.1027.7,CCCC1Cc2cc3c(O)c(O)c4c(c3c(O)c2C(=O)O1)C(O)C12OC1(C(=O)c1c(O)ccc(O)c1C2=O)C4O,CCCC1Cc2cc3c(O)c(O)c4c(c3c(O)c2C(=O)O1)C(O)C12OC1(C(=O)c1c(O)ccc(O)c1C2=O)C4O,['TypeIIPolyketide'],['MA.1027']
S.1027.9,S.1027.9,CCCC1Cc2cc3c(O)c(O)c4c(c3c(O)c2C(=O)O1)C(O)C12OC1(C(=O)Oc1c(O)ccc(O)c1C2=O)C4O,CCCC1Cc2cc3c(O)c(O)c4c(c3c(O)c2C(=O)O1)C(O)C12OC1(C(=O)Oc1c(O)ccc(O)c1C2=O)C4O,['TypeIIPolyketide'],['MA.1027']
S.1027.12,S.1027.12,*C(=O)C12OC1(C(=O)c1c(O)ccc(O)c1*)C(O)c1c(c(O)c(O)c3cc4c(c(O)c13)C(=O)OC(CCC)C4)C2O,CCCC1Cc2cc3c(O)c(O)c4c(c3c(O)c2C(=O)O1)C(O)C1(C(=O)c2cc(O)ccc2O)OC1(C=O)C4O,['TypeIIPolyketide'],['MA.1027']
S.1027.17,S.1027.17,*C(=O)C12Oc3ccc(O)c(*)c3C(=O)C1(*)C(O)c1c(c(O)c(O)c3cc4c(c(O)c13)C(=O)OC(CCC)C4)C2O,CCCC1Cc2cc3c(O)c(O)c4c(c3c(O)c2C(=O)O1)C(O)C1C(=O)c2cc(O)ccc2OC1(C=O)C4O,['TypeIIPolyketide'],['MA.1027']
S.1027.36,S.1027.23,*c1c(O)ccc2oc3c(O)c4c(O)c(=O)c5cc6c(c(O)c5c4c(O)c3c(O)c12)C(O)OC(CCC)C6,CCCC1Cc2cc3c(=O)c(O)c4c(O)c5oc6ccc(O)cc6c(O)c5c(O)c4c3c(O)c2C(O)O1,['TypeIIPolyketide'],['MA.1027']
S.1027.36,S.1027.27,*Oc1c2oc3ccc(O)c(*)c3c(O)c2c(O)c2c1c(O)c(=O)c1cc3c(c(O)c12)C(O)OC(CCC)C3,CCCC1Cc2cc3c(=O)c(O)c4c(O)c5oc6ccc(O)cc6c(O)c5c(O)c4c3c(O)c2C(O)O1,['TypeIIPolyketide'],['MA.1027']
S.1027.36,S.1027.36,*Oc1ccc2oc3c(O*)c4c(O)c(=O)c5cc6c(c(O)c5c4c(O)c3c(O)c2c1*)C(O)OC(CCC)C6,CCCC1Cc2cc3c(=O)c(O)c4c(O)c5oc6ccc(O)cc6c(O)c5c(O)c4c3c(O)c2C(O)O1,['TypeIIPolyketide'],['MA.1027']
S.1027.35,S.1027.35,*C1CC(O)C(OC2CC(O)C(OC3CC(O)C(O)C(C)O3)C(C)O2)C(C)O1,CC1OC(OC2C(O)CC(OC3C(O)CCOC3C)OC2C)CC(O)C1O,['TypeIIPolyketide'],['MA.1027']
S.1027.39,S.1027.39,*C1CC(O)C(OC2CC(O)C(*)C(C)O2)C(C)O1,CC1CC(O)CC(OC2C(O)CCOC2C)O1,['TypeIIPolyketide'],['MA.1027']
S.959.7,S.959.7,*C(=O)CC(=O)S,O=CCC(=O)S,"['Alkaloid', 'Butyrolactone', 'Terpene', 'TypeIIPolyketide']","['MA.1249', 'MA.659035', 'MA.659138', 'MA.666', 'MA.959']"
S.659138.8,S.659138.8,*C(=O)Cc1c[nH]c2ccccc12,O=CCc1c[nH]c2ccccc12,"['Alkaloid', 'Terpene']","['MA.659035', 'MA.659138']"
S.659138.8,S.607.18,*C(=O)C(*)(*)c1c(*)[nH]c2ccccc12,O=CCc1c[nH]c2ccccc12,['Bisindole'],"['MA.1146', 'MA.607']"
S.659138.8,S.1146.32,*C(=O)C(*)(*)c1c(*)[nH]c2ccc(*)cc12,O=CCc1c[nH]c2ccccc12,['Bisindole'],['MA.1146']
S.659138.9,S.659138.9,*C(C)(O)C(=O)O,CC(O)C(=O)O,"['Alkaloid', 'Terpene']","['MA.659035', 'MA.659138']"
S.659138.11,S.659138.11,*C(O)CC(=O)S,O=C(S)CCO,"['Alkaloid', 'Terpene']","['MA.659035', 'MA.659138']"
S.659138.11,S.634.2,*C(O)C(*)C(=O)S,O=C(S)CCO,['TypeIPolyketide'],"['MA.1874', 'MA.634']"
S.659138.13,S.659138.13,*C(O)CC(=O)C(*)(C)O,CC(O)C(=O)CCO,"['Alkaloid', 'Terpene']","['MA.659035', 'MA.659138']"
S.659138.20,S.659138.16,*C1=C(CC(*)C)c2[nH]c3ccccc3c2C(=O)C1=O,CCCC1=CC(=O)C(=O)c2c1[nH]c1ccccc21,"['Alkaloid', 'Terpene']","['MA.659035', 'MA.659138']"
S.659138.20,S.659138.20,*C1=C(CC(*)C)c2[nH]c3ccc(*)cc3c2C(=O)C1=O,CCCC1=CC(=O)C(=O)c2c1[nH]c1ccccc21,"['Alkaloid', 'Terpene']","['MA.659035', 'MA.659138']"
S.659138.20,S.659035.22,*C1=C(C(*)C(*)C)c2[nH]c3ccc(*)cc3c2C(=O)C1=O,CCCC1=CC(=O)C(=O)c2c1[nH]c1ccccc21,['Alkaloid'],['MA.659035']
S.659138.19,S.659138.19,CC1=C(COP(=O)([O-])OP(=O)([O-])[O-])CCC(C)(C)C1,CC1=C(COP(=O)([O-])OP(=O)([O-])[O-])CCC(C)(C)C1,['Terpene'],['MA.659138']
S.659138.21,S.659138.21,*CC1=C(C)CC(C)(C)CC1,CC1=C(C)CC(C)(C)CC1,['Terpene'],['MA.659138']
S.1722.2,S.1722.2,O=C(CO)C(O)C(O)C(O)C(O)COP(=O)([O-])[O-],O=C(CO)C(O)C(O)C(O)C(O)COP(=O)([O-])[O-],['TypeIPolyketide'],['MA.1722']
S.1722.4,S.1722.4,O=P([O-])([O-])OCC(O)C1OC(O)C(O)C(O)C1O,O=P([O-])([O-])OCC(O)C1OC(O)C(O)C(O)C1O,['TypeIPolyketide'],['MA.1722']
S.1722.5,S.1722.5,NC1CC(O)C(O)C(O)C1O,NC1CC(O)C(O)C(O)C1O,['TypeIPolyketide'],['MA.1722']
S.1722.6,S.1722.6,O=P([O-])([O-])OCC(O)C1OC(OP(=O)([O-])[O-])C(O)C(O)C1O,O=P([O-])([O-])OCC(O)C1OC(OP(=O)([O-])[O-])C(O)C(O)C1O,['TypeIPolyketide'],['MA.1722']
S.1722.7,S.1722.7,NC1CC(=O)C(O)C(O)C1O,NC1CC(=O)C(O)C(O)C1O,['TypeIPolyketide'],['MA.1722']
S.1722.8,S.1722.8,O=P([O-])([O-])OC1OC(C(O)CO)C(O)C(O)C1O,O=P([O-])([O-])OC1OC(C(O)CO)C(O)C(O)C1O,['TypeIPolyketide'],['MA.1722']
S.1722.9,S.1722.9,NC1CC(N)C(O)C(O)C1O,NC1CC(N)C(O)C(O)C1O,['TypeIPolyketide'],['MA.1722']
S.1722.9,S.1722.14,*NC1CC(N)C(O)C(O)C1O,NC1CC(N)C(O)C(O)C1O,['TypeIPolyketide'],['MA.1722']
S.1722.9,S.1722.21,*NC1CC(N)C(O)C(O*)C1O,NC1CC(N)C(O)C(O)C1O,['TypeIPolyketide'],['MA.1722']
S.1722.10,S.1722.10,O=P([O-])(OCC1OC(O)C(O)C1O)OP(=O)([O-])OC1OC(C(O)CO)C(O)C(O)C1O,O=P([O-])(OCC1OC(O)C(O)C1O)OP(=O)([O-])OC1OC(C(O)CO)C(O)C(O)C1O,['TypeIPolyketide'],['MA.1722']
S.1722.13,S.1722.13,O=c1ccn(C2OC(COP(=O)([O-])OP(=O)([O-])C3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1,O=c1ccn(C2OC(COP(=O)([O-])OP(=O)([O-])C3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1,['TypeIPolyketide'],['MA.1722']
S.1722.12,S.1722.12,O=C(CO)C1OC(OP(=O)([O-])OP(=O)([O-])OCC2OC(O)C(O)C2O)C(O)C(O)C1O,O=C(CO)C1OC(OP(=O)([O-])OP(=O)([O-])OCC2OC(O)C(O)C2O)C(O)C(O)C1O,['TypeIPolyketide'],['MA.1722']
S.1722.16,S.1722.16,NC(CO)C1OC(OP(=O)([O-])OP(=O)([O-])OCC2OC(O)C(O)C2O)C(O)C(O)C1O,NC(CO)C1OC(OP(=O)([O-])OP(=O)([O-])OCC2OC(O)C(O)C2O)C(O)C(O)C1O,['TypeIPolyketide'],['MA.1722']
S.1722.20,S.1722.20,CNC1CC(N)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,CNC1CC(N)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,['TypeIPolyketide'],['MA.1722']
S.659041.20,S.632.3,N=C(C(=O)O)C(c1c[nH]c2ccccc12)C(C(=N)C(=O)O)c1c[nH]c2ccccc12,N=C(C(=O)O)C(c1c[nH]c2ccccc12)C(C(=N)C(=O)O)c1c[nH]c2ccccc12,['Bisindole'],"['MA.1918', 'MA.632']"
S.659041.20,S.659041.20,*c1ccc2c(C(C(=N)C(=O)O)C(C(=N)C(=O)O)c3c[nH]c4cc(*)ccc34)c[nH]c2c1,N=C(C(=O)O)C(c1c[nH]c2ccccc12)C(C(=N)C(=O)O)c1c[nH]c2ccccc12,['Bisindole'],['MA.659041']
S.1918.5,S.1918.4,O=C(O)C1N=C(c2c[nH]c3ccccc23)C=C1c1c[nH]c2ccccc12,O=C(O)C1N=C(c2c[nH]c3ccccc23)C=C1c1c[nH]c2ccccc12,['Bisindole'],['MA.1918']
S.1918.5,S.1918.5,*c1ccc2[nH]cc(C3=NC(C(=O)O)C(c4c[nH]c5ccccc45)=C3)c2c1,O=C(O)C1N=C(c2c[nH]c3ccccc23)C=C1c1c[nH]c2ccccc12,['Bisindole'],['MA.1918']
S.1918.7,S.1918.7,*c1ccc2[nH]cc(C3=CC(=C4C(=O)Nc5ccccc54)C(=O)N3)c2c1,O=C1NC(c2c[nH]c3ccccc23)=CC1=C1C(=O)Nc2ccccc21,['Bisindole'],['MA.1918']
S.1809.2,S.1809.2,O=C(O)C=Cc1ccc(O)cc1,O=C(O)C=Cc1ccc(O)cc1,['Melanin'],"['MA.1164', 'MA.1809']"
S.962.7,S.962.4,O=C(O)C(=O)Cc1ccc(O)cc1,O=C(O)C(=O)Cc1ccc(O)cc1,"['Aminocoumarin', 'BetaLactam', 'Melanin']","['MA.1295', 'MA.1809', 'MA.1921', 'MA.962']"
S.962.7,S.962.7,*c1cc(CC(=O)C(=O)O)ccc1O,O=C(O)C(=O)Cc1ccc(O)cc1,['Aminocoumarin'],"['MA.1295', 'MA.962']"
S.659116.4,S.659116.4,*C(=O)Cc1ccc(O)cc1,O=CCc1ccc(O)cc1,"['Melanin', 'Phenyl']","['MA.1809', 'MA.659116']"
S.1809.5,S.1809.5,*SCCNC(=O)CCNC(*)C(=O)C(*)(C)CO[PH](=O)(=O)O[PH](=O)(=O)OCC1OC(n2cnc3c(=N)[nH]cnc32)C(O)C1O[PH](*)(=O)=O,CC(CO[PH](=O)(=O)O[PH](=O)(=O)OCC1OC(n2cnc3c(=N)[nH]cnc32)C(O)C1O[PH2](=O)=O)C(=O)CNCCC(=O)NCCS,['Melanin'],['MA.1809']
S.659116.9,S.1809.11,*C=Cc1ccc(O)cc1,C=Cc1ccc(O)cc1,['Melanin'],['MA.1809']
S.659116.9,S.659116.14,C=Cc1ccc(O)cc1,C=Cc1ccc(O)cc1,"['Melanin', 'Phenyl']","['MA.1164', 'MA.1809', 'MA.659116']"
S.659116.9,S.659116.9,*/C=C/c1ccc(O)cc1,C=Cc1ccc(O)cc1,['Phenyl'],['MA.659116']
S.659116.18,S.659116.18,*c1ccc(C=C)cc1,C=Cc1ccccc1,"['Melanin', 'Phenyl']","['MA.1164', 'MA.1809', 'MA.659116']"
S.659116.19,S.659116.19,*Nc1cc(C(=O)O*)ccc1O,Nc1cc(C(=O)O)ccc1O,"['Melanin', 'Phenyl']","['MA.1809', 'MA.659116']"
S.659116.19,S.659116.15,Nc1cc(C(=O)O)ccc1O,Nc1cc(C(=O)O)ccc1O,['Phenyl'],['MA.659116']
S.659116.19,S.659116.17,*OC(=O)c1ccc(O)c(N)c1,Nc1cc(C(=O)O)ccc1O,['Phenyl'],['MA.659116']
S.623.4,S.623.4,CCC1(O)CC(=O)C2c3cc4cccc(O)c4c(O)c3C(=O)CC2(O)C1,CCC1(O)CC(=O)C2c3cc4cccc(O)c4c(O)c3C(=O)CC2(O)C1,['TypeIIPolyketide'],"['MA.1468', 'MA.1539', 'MA.623']"
S.623.5,S.623.5,CC=C1CC(=O)C2c3cc4cccc(O)c4c(O)c3C(=O)CC2(O)C1,CC=C1CC(=O)C2c3cc4cccc(O)c4c(O)c3C(=O)CC2(O)C1,['TypeIIPolyketide'],"['MA.1468', 'MA.1539', 'MA.623']"
S.623.5,S.1539.4,*C1C(=O)c2c(cc3cccc(O)c3c2O)C2C(=O)CC(=CC)CC12O,CC=C1CC(=O)C2c3cc4cccc(O)c4c(O)c3C(=O)CC2(O)C1,['TypeIIPolyketide'],"['MA.1468', 'MA.1539']"
S.1539.6,S.1539.6,CCc1cc(O)c2c(c1)c(=O)oc(=O)c1c(O)c3c(O)cccc3cc12,CCc1cc(O)c2c(c1)c(=O)oc(=O)c1c(O)c3c(O)cccc3cc12,['TypeIIPolyketide'],"['MA.1468', 'MA.1539']"
S.1539.8,S.1539.8,CCc1cc(O)c(-c2cc3cccc(O)c3c(O)c2C(=O)O)c(C=O)c1,CCc1cc(O)c(-c2cc3cccc(O)c3c(O)c2C(=O)O)c(C=O)c1,['TypeIIPolyketide'],"['MA.1468', 'MA.1539']"
S.1539.11,S.1539.11,*Cc1cc(C=C)cc(O)c1-c1cc(O)c2c(O)cccc2c1O,C=Cc1cc(C)c(-c2cc(O)c3c(O)cccc3c2O)c(O)c1,['TypeIIPolyketide'],"['MA.1468', 'MA.1539']"
S.1539.15,S.1539.15,C=Cc1cc(O)c(-c2cc(O)c3c(O)cccc3c2O)c(C=O)c1,C=Cc1cc(O)c(-c2cc(O)c3c(O)cccc3c2O)c(C=O)c1,['TypeIIPolyketide'],"['MA.1468', 'MA.1539']"
S.1539.25,S.1539.19,*C1Oc2c(cc(O)c3c(O)cccc23)-c2c(O)cc(C=C)cc21,C=Cc1cc(O)c2c(c1)COc1c-2cc(O)c2c(O)cccc12,['TypeIIPolyketide'],"['MA.1468', 'MA.1539']"
S.1539.25,S.1468.24,*c1ccc(O)c2c(O)cc3c(c12)OC(*)c1cc(C=C)cc(O)c1-3,C=Cc1cc(O)c2c(c1)COc1c-2cc(O)c2c(O)cccc12,['TypeIIPolyketide'],['MA.1468']
S.1539.25,S.1539.25,*Oc1cc(C=C)cc2c1-c1cc(O*)c3c(O)ccc(*)c3c1OC2*,C=Cc1cc(O)c2c(c1)COc1c-2cc(O)c2c(O)cccc12,['TypeIIPolyketide'],"['MA.1468', 'MA.1539']"
S.1539.32,S.1539.32,*Oc1cc2c(oc(=O)c3cc(C=C)cc(O*)c32)c2c(*)ccc(O)c12,C=Cc1cc(O)c2c(c1)c(=O)oc1c3cccc(O)c3c(O)cc12,['TypeIIPolyketide'],"['MA.1468', 'MA.1539']"
S.659170.2,S.659170.2,*CC(CC)C(=O)S,CCC(C)C(=O)S,['TypeIPolyketide'],['MA.659170']
S.659170.7,S.659170.4,*CC(/C=C/C(=O)S)CC,CCC(C)/C=C/C(=O)S,['TypeIPolyketide'],['MA.659170']
S.659170.7,S.659170.7,*CC(/C=C/C(=O)S*)CC,CCC(C)/C=C/C(=O)S,['TypeIPolyketide'],['MA.659170']
S.659170.8,S.659170.8,*CCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-],CCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-],['TypeIPolyketide'],['MA.659170']
S.659170.11,S.659170.11,*CC(CC)CC(*)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-],CCC(C)CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-],['TypeIPolyketide'],['MA.659170']
S.659170.14,S.659170.14,*C/C(=C\C)C(=O)S,C/C=C(\C)C(=O)S,['TypeIPolyketide'],['MA.659170']
S.659170.17,S.659170.17,*C(=O)C(CC)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-],CCC(C=O)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-],['TypeIPolyketide'],['MA.659170']
S.659170.19,S.659170.19,*C/C(=C\C)C(=O)C(CC(C*)CC)C(=O)S,C/C=C(\C)C(=O)C(CC(C)CC)C(=O)S,['TypeIPolyketide'],['MA.659170']
S.659170.22,S.659170.22,*C/C(=C\C)C(=O)C(CC(C*)CC)C(=O)C(CC)C(=O)S,C/C=C(\C)C(=O)C(CC(C)CC)C(=O)C(CC)C(=O)S,['TypeIPolyketide'],['MA.659170']
S.659170.25,S.659170.25,*CC(=C\C)/C(O)=C(\CC(C*)CC)C(=O)C(CC)C(=O)S,C/C=C(C)/C(O)=C(\CC(C)CC)C(=O)C(CC)C(=O)S,['TypeIPolyketide'],['MA.659170']
S.659170.28,S.659170.28,*C/C(=C\C)C1=C(CC(C*)CC)C(=O)C(CC)C(=O)O1,C/C=C(\C)C1=C(CC(C)CC)C(=O)C(CC)C(=O)O1,['TypeIPolyketide'],['MA.659170']
S.659170.31,S.659170.31,*C/C(=C\C)C(O*)=C(*)CC(C*)CC,C/C=C(\C)C(O)=CCC(C)CC,['TypeIPolyketide'],['MA.659170']
S.659170.33,S.659170.33,*C(=O)C(*)(CC)C(*)=O,CCC(C=O)C=O,['TypeIPolyketide'],['MA.659170']
S.659170.36,S.659170.36,*CC(=C\C)/C(O)=C(\CC(C*)CC)C(=O)C(=O)CC,C/C=C(C)/C(O)=C(\CC(C)CC)C(=O)C(=O)CC,['TypeIPolyketide'],['MA.659170']
S.659170.39,S.659170.39,*C/C(=C\C)C1=C(CC(C*)CC)C(=O)C(*)(CC)O1,C/C=C(\C)C1=C(CC(C)CC)C(=O)C(CC)O1,['TypeIPolyketide'],['MA.659170']
S.797.1,S.797.1,*O[PH](=O)(=O)OC1OC(C)C(=O)C(=O)C1O,CC1OC(O[PH](=O)(=O)O)C(O)C(=O)C1=O,"['NonRibosomalPeptide', 'Nucleoside']",['MA.797']
S.797.11,S.797.11,N=c1ccn(C2OC(O[PH](=O)(=O)O)C(O)C2O)c(=O)[nH]1,N=c1ccn(C2OC(O[PH](=O)(=O)O)C(O)C2O)c(=O)[nH]1,"['NonRibosomalPeptide', 'Nucleoside']",['MA.797']
S.991.60,S.797.30,*O[PH](=O)(=O)OC1OC(C)C(*)C(O)C1O,CC1CC(O)C(O)C(O[PH](=O)(=O)O)O1,"['NonRibosomalPeptide', 'Nucleoside']",['MA.797']
S.991.60,S.991.60,*O[PH](=O)(=O)OC1OC(C)C(*)C(*)(O)C1O,CC1CC(O)C(O)C(O[PH](=O)(=O)O)O1,['NonRibosomalPeptide'],['MA.991']
S.991.78,S.797.40,*O[PH](=O)(=O)OC1OC(C)C(N(*)*)C(O)C1O,CC1OC(O[PH](=O)(=O)O)C(O)C(O)C1N,"['NonRibosomalPeptide', 'Nucleoside']",['MA.797']
S.991.78,S.991.78,*NC1C(C)OC(O[PH](=O)(=O)O*)C(O)C1(*)O,CC1OC(O[PH](=O)(=O)O)C(O)C(O)C1N,['NonRibosomalPeptide'],['MA.991']
S.797.51,S.797.51,*Nc1ccc(C(*)=O)cc1,Nc1ccc(C=O)cc1,"['NonRibosomalPeptide', 'Nucleoside']",['MA.797']
S.797.49,S.797.49,*C1CCC(OC2OC(C)C(N(*)*)C(O)C2O)C(C)O1,CC1OCCCC1OC1OC(C)C(N)C(O)C1O,"['NonRibosomalPeptide', 'Nucleoside']",['MA.797']
S.572.1,S.572.1,CC(C)CCCCC(=O)CC(=O)S,CC(C)CCCCC(=O)CC(=O)S,['Butyrolactone'],['MA.572']
S.572.4,S.572.2,O=C(CO)COP(=O)(O)O,O=C(CO)COP(=O)(O)O,['Butyrolactone'],"['MA.1309', 'MA.572']"
S.572.4,S.572.4,*OCC(=O)COP(=O)(O)O,O=C(CO)COP(=O)(O)O,['Butyrolactone'],['MA.572']
S.572.5,S.572.3,*C(=O)CC(=O)CCCCC(C)C,CC(C)CCCCC(=O)CC=O,['Butyrolactone'],['MA.572']
S.572.5,S.572.5,*C(=O)C(*)C(=O)CCCCC(C)C,CC(C)CCCCC(=O)CC=O,['Butyrolactone'],['MA.572']
