mibig_id,cluster_id,orf_id,family_id
BGC0000455,1184821655_4784_61129,1184821655_55798_57204,457
BGC0000455,1184821655_4784_61129,1184821655_57205_58176,528
BGC0000455,1184821655_4784_61129,1184821655_58173_59282,527
BGC0000455,1184821655_4784_61129,1184821655_59306_59923,544
BGC0000455,1184821655_4784_61129,1184821655_60029_61129,548
BGC0000460,4027766501_390_23711,4027766501_390_1085,403
BGC0000460,4027766501_390_23711,4027766501_9016_10086,334
BGC0000460,4027766501_390_23711,4027766501_10318_11106,421
BGC0000460,4027766501_390_23711,4027766501_11478_12659,516
BGC0000460,4027766501_390_23711,4027766501_14425_15240,-1
BGC0000460,4027766501_390_23711,4027766501_15304_16191,121
BGC0000460,4027766501_390_23711,4027766501_16294_16623,351
BGC0000460,4027766501_390_23711,4027766501_18706_18948,293
BGC0000460,4027766501_390_23711,4027766501_19997_22054,154
BGC0000460,4027766501_390_23711,4027766501_22395_23711,103
BGC0000432,3635862183_2878_26778,3635862183_2878_3708,-1
BGC0000432,3635862183_2878_26778,3635862183_3705_4811,151
BGC0000432,3635862183_2878_26778,3635862183_6327_8075,178
BGC0000432,3635862183_2878_26778,3635862183_8040_9119,280
BGC0000432,3635862183_2878_26778,3635862183_9332_10564,131
BGC0000432,3635862183_2878_26778,3635862183_10557_11261,225
BGC0000432,3635862183_2878_26778,3635862183_11258_13288,-1
BGC0000432,3635862183_2878_26778,3635862183_13380_14123,-1
BGC0000432,3635862183_2878_26778,3635862183_14132_15166,442
BGC0000432,3635862183_2878_26778,3635862183_17461_18585,3
BGC0000432,3635862183_2878_26778,3635862183_18641_20065,479
BGC0000432,3635862183_2878_26778,3635862183_20460_21437,-1
BGC0000432,3635862183_2878_26778,3635862183_21469_23241,436
BGC0000432,3635862183_2878_26778,3635862183_23238_25061,102
BGC0000445,2263129473_8791_55305,2263129473_8791_10005,298
BGC0000445,2263129473_8791_55305,2263129473_15002_16360,8
BGC0000445,2263129473_8791_55305,2263129473_18771_19082,195
BGC0000445,2263129473_8791_55305,2263129473_19230_20039,-1
BGC0000445,2263129473_8791_55305,2263129473_20143_20889,195
BGC0000445,2263129473_8791_55305,2263129473_38449_38664,153
BGC0000445,2263129473_8791_55305,2263129473_38876_41266,496
BGC0000445,2263129473_8791_55305,2263129473_41835_42371,174
BGC0000445,2263129473_8791_55305,2263129473_42392_43195,530
BGC0000445,2263129473_8791_55305,2263129473_43337_43771,-1
BGC0000445,2263129473_8791_55305,2263129473_53746_55305,284
BGC0001911,1553634056_8925_9893,1553634056_8925_9893,406
BGC0001926,1962195749_10099_18422,1962195749_11775_12227,-1
BGC0000446,2336323072_5613_25644,2336323072_5613_6845,136
BGC0000446,2336323072_5613_25644,2336323072_6850_9072,496
BGC0000446,2336323072_5613_25644,2336323072_9195_10712,172
BGC0000446,2336323072_5613_25644,2336323072_10751_12700,50
BGC0000446,2336323072_5613_25644,2336323072_12730_13362,438
BGC0000446,2336323072_5613_25644,2336323072_13381_14166,421
BGC0000446,2336323072_5613_25644,2336323072_14156_15265,334
BGC0000446,2336323072_5613_25644,2336323072_17306_17536,6
BGC0000446,2336323072_5613_25644,2336323072_22009_22401,299
BGC0000446,2336323072_5613_25644,2336323072_22415_22525,-1
BGC0000446,2336323072_5613_25644,2336323072_22516_23013,154
BGC0000446,2336323072_5613_25644,2336323072_24193_25644,8
BGC0000497,4067362490_229_10998,4067362490_229_1092,-1
BGC0000497,4067362490_229_10998,4067362490_1345_4224,17
BGC0000497,4067362490_229_10998,4067362490_4235_5059,261
BGC0000497,4067362490_229_10998,4067362490_5049_5765,98
BGC0000497,4067362490_229_10998,4067362490_5750_8380,17
BGC0000497,4067362490_229_10998,4067362490_8417_10513,228
BGC0000497,4067362490_229_10998,4067362490_10612_10800,156
BGC0000497,4067362490_229_10998,4067362490_10813_10998,156
BGC0000470,1198225181_15082_17013,1198225181_15082_17013,430
BGC0000454,4241540714_3152_15977,4241540714_4954_5814,121
BGC0000454,4241540714_3152_15977,4241540714_6078_7331,303
BGC0000452,1409670585_8610_49087,1409670585_42405_44186,408
BGC0000452,1409670585_8610_49087,1409670585_44189_45988,408
BGC0000452,1409670585_8610_49087,1409670585_45985_46677,403
BGC0000452,1409670585_8610_49087,1409670585_46723_47451,-1
BGC0000477,404399423_1_11073,404399423_1_2016,40
BGC0000477,404399423_1_11073,404399423_2251_2487,155
BGC0000477,404399423_1_11073,404399423_2660_2854,319
BGC0000477,404399423_1_11073,404399423_2952_5297,443
BGC0000477,404399423_1_11073,404399423_5431_5631,105
BGC0000477,404399423_1_11073,404399423_5968_6882,101
BGC0000477,404399423_1_11073,404399423_6956_7894,-1
BGC0000477,404399423_1_11073,404399423_8065_11073,40
BGC0000479,470862881_246_13422,470862881_246_455,-1
BGC0000479,470862881_246_13422,470862881_522_2489,40
BGC0000479,470862881_246_13422,470862881_2608_2997,155
BGC0000479,470862881_246_13422,470862881_3295_3873,-1
BGC0000479,470862881_246_13422,470862881_3873_4775,101
BGC0000479,470862881_246_13422,470862881_4806_5621,139
BGC0000479,470862881_246_13422,470862881_5655_5807,105
BGC0000479,470862881_246_13422,470862881_6095_6241,105
BGC0000479,470862881_246_13422,470862881_6405_6551,105
BGC0000479,470862881_246_13422,470862881_6835_7032,105
BGC0000479,470862881_246_13422,470862881_7212_7535,-1
BGC0000479,470862881_246_13422,470862881_7532_7789,-1
BGC0000479,470862881_246_13422,470862881_8087_8314,-1
BGC0000479,470862881_246_13422,470862881_8314_8589,155
BGC0000479,470862881_246_13422,470862881_8831_9121,186
BGC0000479,470862881_246_13422,470862881_9075_9362,155
BGC0000479,470862881_246_13422,470862881_9616_9852,105
BGC0000479,470862881_246_13422,470862881_10031_10615,-1
BGC0000479,470862881_246_13422,470862881_10710_10835,-1
BGC0000479,470862881_246_13422,470862881_10852_11001,153
BGC0000479,470862881_246_13422,470862881_11007_11162,105
BGC0000479,470862881_246_13422,470862881_11350_13422,40
BGC0001956,3684091206_107_22165,3684091206_107_1057,36
BGC0001956,3684091206_107_22165,3684091206_1026_1322,-1
BGC0001956,3684091206_107_22165,3684091206_2241_3335,429
BGC0001956,3684091206_107_22165,3684091206_3588_4424,75
BGC0001956,3684091206_107_22165,3684091206_4421_5368,1
BGC0001956,3684091206_107_22165,3684091206_5371_6627,474
BGC0001956,3684091206_107_22165,3684091206_6624_7664,151
BGC0001956,3684091206_107_22165,3684091206_7657_9144,-1
BGC0001956,3684091206_107_22165,3684091206_14662_15507,503
BGC0001956,3684091206_107_22165,3684091206_15511_15804,285
BGC0001956,3684091206_107_22165,3684091206_15801_16985,127
BGC0001956,3684091206_107_22165,3684091206_16972_18108,6
BGC0001956,3684091206_107_22165,3684091206_18105_18728,262
BGC0001956,3684091206_107_22165,3684091206_18728_19462,252
BGC0001956,3684091206_107_22165,3684091206_19449_20042,533
BGC0001956,3684091206_107_22165,3684091206_20064_21338,8
BGC0001956,3684091206_107_22165,3684091206_21605_22165,403
BGC0001957,4161313673_6374_32505,4161313673_6374_7378,36
BGC0001957,4161313673_6374_32505,4161313673_7671_8450,75
BGC0001957,4161313673_6374_32505,4161313673_8461_9438,1
BGC0001957,4161313673_6374_32505,4161313673_9441_10697,474
BGC0001957,4161313673_6374_32505,4161313673_10694_11683,151
BGC0001957,4161313673_6374_32505,4161313673_11676_13166,-1
BGC0001957,4161313673_6374_32505,4161313673_18538_19380,503
BGC0001957,4161313673_6374_32505,4161313673_19385_19648,339
BGC0001957,4161313673_6374_32505,4161313673_19645_20775,127
BGC0001957,4161313673_6374_32505,4161313673_20775_21857,6
BGC0001957,4161313673_6374_32505,4161313673_21854_22477,262
BGC0001957,4161313673_6374_32505,4161313673_22477_23211,252
BGC0001957,4161313673_6374_32505,4161313673_23198_23809,533
BGC0001957,4161313673_6374_32505,4161313673_23908_24720,274
BGC0001957,4161313673_6374_32505,4161313673_25469_26719,131
BGC0001957,4161313673_6374_32505,4161313673_26739_27005,209
BGC0001957,4161313673_6374_32505,4161313673_27010_28425,326
BGC0001957,4161313673_6374_32505,4161313673_28422_28889,384
BGC0001957,4161313673_6374_32505,4161313673_28876_29379,26
BGC0002479,3868002200_5535_33241,3868002200_5535_6224,-1
BGC0002479,3868002200_5535_33241,3868002200_6221_8230,-1
BGC0002479,3868002200_5535_33241,3868002200_8227_9072,112
BGC0002479,3868002200_5535_33241,3868002200_9077_9808,283
BGC0002479,3868002200_5535_33241,3868002200_9880_11118,131
BGC0002479,3868002200_5535_33241,3868002200_11183_11743,403
BGC0002479,3868002200_5535_33241,3868002200_12010_13284,8
BGC0002479,3868002200_5535_33241,3868002200_13306_13899,533
BGC0002479,3868002200_5535_33241,3868002200_13886_14620,252
BGC0002479,3868002200_5535_33241,3868002200_14620_15243,262
BGC0002479,3868002200_5535_33241,3868002200_15240_16376,6
BGC0002479,3868002200_5535_33241,3868002200_16363_17547,127
BGC0002479,3868002200_5535_33241,3868002200_17544_17837,285
BGC0002479,3868002200_5535_33241,3868002200_17841_18686,503
BGC0002479,3868002200_5535_33241,3868002200_24204_25691,-1
BGC0002479,3868002200_5535_33241,3868002200_25684_26724,151
BGC0002479,3868002200_5535_33241,3868002200_26721_27977,474
BGC0002479,3868002200_5535_33241,3868002200_27980_28927,1
BGC0002479,3868002200_5535_33241,3868002200_28924_29760,75
BGC0002479,3868002200_5535_33241,3868002200_30013_31107,429
BGC0002479,3868002200_5535_33241,3868002200_32026_32322,-1
BGC0002479,3868002200_5535_33241,3868002200_32291_33241,36
BGC0001955,575125955_5302_71299,575125955_5302_6402,548
BGC0001955,575125955_5302_71299,575125955_6556_7173,544
BGC0001955,575125955_5302_71299,575125955_7197_8306,527
BGC0001955,575125955_5302_71299,575125955_8303_9280,528
BGC0001955,575125955_5302_71299,575125955_9282_10712,457
BGC0001955,575125955_5302_71299,575125955_10906_12252,41
BGC0001955,575125955_5302_71299,575125955_12325_13401,78
BGC0001955,575125955_5302_71299,575125955_13398_14450,84
BGC0001955,575125955_5302_71299,575125955_14561_15751,386
BGC0001955,575125955_5302_71299,575125955_17496_18320,126
BGC0001955,575125955_5302_71299,575125955_18484_19788,25
BGC0001955,575125955_5302_71299,575125955_22133_22945,416
BGC0001955,575125955_5302_71299,575125955_23008_24234,253
BGC0001955,575125955_5302_71299,575125955_24274_25203,251
BGC0001955,575125955_5302_71299,575125955_25255_26481,253
BGC0001955,575125955_5302_71299,575125955_26515_27702,199
BGC0001955,575125955_5302_71299,575125955_27755_29230,495
BGC0001955,575125955_5302_71299,575125955_29292_30512,448
BGC0001955,575125955_5302_71299,575125955_30630_31826,69
BGC0001955,575125955_5302_71299,575125955_32250_32435,-1
BGC0001955,575125955_5302_71299,575125955_33749_33958,170
BGC0001955,575125955_5302_71299,575125955_61593_63527,401
BGC0001955,575125955_5302_71299,575125955_63664_64575,259
BGC0001955,575125955_5302_71299,575125955_64624_65379,-1
BGC0001955,575125955_5302_71299,575125955_66863_67471,522
BGC0001955,575125955_5302_71299,575125955_67461_68507,62
BGC0001955,575125955_5302_71299,575125955_68509_69549,81
BGC0001955,575125955_5302_71299,575125955_69662_70387,-1
BGC0001955,575125955_5302_71299,575125955_70456_71115,-1
BGC0001955,575125955_5302_71299,575125955_71036_71299,41
BGC0000485,2830935438_1506_1850,2830935438_1506_1850,529
BGC0001222,3078047868_1348_1836,3078047868_1348_1836,529
BGC0000483,2940338151_1303_13724,2940338151_1303_5223,202
BGC0000483,2940338151_1303_13724,2940338151_5348_6322,157
BGC0000483,2940338151_1303_13724,2940338151_6399_8114,39
BGC0000483,2940338151_1303_13724,2940338151_8363_8599,105
BGC0000483,2940338151_1303_13724,2940338151_8736_11063,443
BGC0000483,2940338151_1303_13724,2940338151_11116_11343,-1
BGC0000483,2940338151_1303_13724,2940338151_11394_11645,19
BGC0000483,2940338151_1303_13724,2940338151_11751_13724,40
BGC0000464,84524267_8757_98732,84524267_53183_54862,148
BGC0000521,286753910_1_5532,286753910_1_498,101
BGC0000521,286753910_1_5532,286753910_737_2056,101
BGC0000521,286753910_1_5532,286753910_2471_2626,-1
BGC0000521,286753910_1_5532,286753910_2764_5532,17
BGC0001962,2858046127_3837_4970,2858046127_3837_4970,130
BGC0000494,36463277_2438_4891,36463277_2438_2668,-1
BGC0000494,36463277_2438_4891,36463277_2758_4365,-1
BGC0000494,36463277_2438_4891,36463277_4346_4891,529
BGC0000469,4239105169_19347_26132,4239105169_19347_21239,430
BGC0000469,4239105169_19347_26132,4239105169_21336_21470,-1
BGC0000469,4239105169_19347_26132,4239105169_21659_21979,319
BGC0000469,4239105169_19347_26132,4239105169_22714_24153,-1
BGC0000469,4239105169_19347_26132,4239105169_24150_26132,430
BGC0000468,1223913547_3059_15365,1223913547_3059_4951,430
BGC0000468,1223913547_3059_15365,1223913547_5098_5232,-1
BGC0000468,1223913547_3059_15365,1223913547_5421_5744,319
BGC0000468,1223913547_3059_15365,1223913547_6416_7807,-1
BGC0000468,1223913547_3059_15365,1223913547_7804_9816,430
BGC0000468,1223913547_3059_15365,1223913547_9803_10852,-1
BGC0000468,1223913547_3059_15365,1223913547_10855_12102,184
BGC0000468,1223913547_3059_15365,1223913547_12092_13324,356
BGC0000468,1223913547_3059_15365,1223913547_13332_15365,430
BGC0001157,640154055_2140_14373,640154055_2140_4098,430
BGC0001157,640154055_2140_14373,640154055_4106_5332,356
BGC0001157,640154055_2140_14373,640154055_5322_6743,184
BGC0001157,640154055_2140_14373,640154055_6740_7603,374
BGC0001157,640154055_2140_14373,640154055_7590_9605,430
BGC0001157,640154055_2140_14373,640154055_9602_10711,227
BGC0001157,640154055_2140_14373,640154055_10893_12149,-1
BGC0001157,640154055_2140_14373,640154055_12213_12347,-1
BGC0001157,640154055_2140_14373,640154055_12481_14373,430
BGC0002054,2937271766_13102_39233,2937271766_16228_16731,26
BGC0002054,2937271766_13102_39233,2937271766_16718_17185,384
BGC0002054,2937271766_13102_39233,2937271766_17182_18597,326
BGC0002054,2937271766_13102_39233,2937271766_18602_18868,209
BGC0002054,2937271766_13102_39233,2937271766_18888_20138,131
BGC0002054,2937271766_13102_39233,2937271766_20887_21699,274
BGC0002054,2937271766_13102_39233,2937271766_21798_22409,533
BGC0002054,2937271766_13102_39233,2937271766_22396_23130,252
BGC0002054,2937271766_13102_39233,2937271766_23130_23753,262
BGC0002054,2937271766_13102_39233,2937271766_23750_24832,6
BGC0002054,2937271766_13102_39233,2937271766_24832_25962,127
BGC0002054,2937271766_13102_39233,2937271766_25959_26222,339
BGC0002054,2937271766_13102_39233,2937271766_26227_27069,503
BGC0002054,2937271766_13102_39233,2937271766_32441_33931,-1
BGC0002054,2937271766_13102_39233,2937271766_33924_34913,151
BGC0002054,2937271766_13102_39233,2937271766_34910_36166,474
BGC0002054,2937271766_13102_39233,2937271766_36169_37146,1
BGC0002054,2937271766_13102_39233,2937271766_37157_37936,75
BGC0002054,2937271766_13102_39233,2937271766_38229_39233,36
BGC0001971,1226951748_6591_55036,1226951748_6591_7328,403
BGC0001971,1226951748_6591_55036,1226951748_7782_8318,-1
BGC0001971,1226951748_6591_55036,1226951748_8722_9027,153
BGC0001971,1226951748_6591_55036,1226951748_9076_9231,-1
BGC0001971,1226951748_6591_55036,1226951748_35453_35692,110
BGC0001971,1226951748_6591_55036,1226951748_35734_36954,517
BGC0001971,1226951748_6591_55036,1226951748_36959_38218,370
BGC0001971,1226951748_6591_55036,1226951748_38388_39830,392
BGC0001971,1226951748_6591_55036,1226951748_39883_40647,455
BGC0001948,2430781974_3_3579,2430781974_3_788,101
BGC0001948,2430781974_3_3579,2430781974_880_2085,-1
BGC0001948,2430781974_3_3579,2430781974_2104_3579,284
BGC0001942,1148670081_1091_29873,1148670081_1091_2104,201
BGC0001942,1148670081_1091_29873,1148670081_7542_8345,195
BGC0001942,1148670081_1091_29873,1148670081_8458_10197,465
BGC0001942,1148670081_1091_29873,1148670081_10194_11903,467
BGC0001942,1148670081_1091_29873,1148670081_11900_12928,451
BGC0001942,1148670081_1091_29873,1148670081_12969_13970,202
BGC0001942,1148670081_1091_29873,1148670081_14038_15537,29
BGC0001942,1148670081_1091_29873,1148670081_29115_29873,-1
BGC0000475,578474025_227_12455,578474025_227_2335,40
BGC0000475,578474025_227_12455,578474025_2570_2806,-1
BGC0000475,578474025_227_12455,578474025_2819_3193,-1
BGC0000475,578474025_227_12455,578474025_3270_5624,443
BGC0000475,578474025_227_12455,578474025_5756_5971,105
BGC0000475,578474025_227_12455,578474025_6232_7194,101
BGC0000475,578474025_227_12455,578474025_7238_10801,202
BGC0000475,578474025_227_12455,578474025_11028_12455,-1
BGC0000537,1300534384_5533_14133,1300534384_5533_6225,-1
BGC0000537,1300534384_5533_14133,1300534384_6314_6442,-1
BGC0000537,1300534384_5533_14133,1300534384_6968_7135,2
BGC0000537,1300534384_5533_14133,1300534384_7381_10356,20
BGC0000537,1300534384_5533_14133,1300534384_10322_12145,173
BGC0000537,1300534384_5533_14133,1300534384_12138_13415,509
BGC0000537,1300534384_5533_14133,1300534384_13417_14133,42
BGC0001975,1689959691_6274_60761,1689959691_7167_7934,195
BGC0001975,1689959691_6274_60761,1689959691_8075_8173,-1
BGC0001975,1689959691_6274_60761,1689959691_8232_8486,288
BGC0001975,1689959691_6274_60761,1689959691_11898_12749,383
BGC0001975,1689959691_6274_60761,1689959691_12746_13717,384
BGC0001975,1689959691_6274_60761,1689959691_15125_15364,288
BGC0001975,1689959691_6274_60761,1689959691_15364_15822,26
BGC0001975,1689959691_6274_60761,1689959691_15819_16298,26
BGC0001975,1689959691_6274_60761,1689959691_17140_17760,196
BGC0001975,1689959691_6274_60761,1689959691_17811_18023,170
BGC0001975,1689959691_6274_60761,1689959691_19100_19663,-1
BGC0001975,1689959691_6274_60761,1689959691_19837_20028,-1
BGC0001975,1689959691_6274_60761,1689959691_58135_59106,31
BGC0001975,1689959691_6274_60761,1689959691_59106_59432,-1
BGC0001975,1689959691_6274_60761,1689959691_59490_60761,298
BGC0000472,2721145183_113_13569,2721145183_113_1561,-1
BGC0000472,2721145183_113_13569,2721145183_1611_1799,-1
BGC0000472,2721145183_113_13569,2721145183_1814_2017,155
BGC0000472,2721145183_113_13569,2721145183_2248_4224,40
BGC0000472,2721145183_113_13569,2721145183_4931_5080,105
BGC0000472,2721145183_113_13569,2721145183_5114_5878,-1
BGC0000472,2721145183_113_13569,2721145183_5912_6802,101
BGC0000472,2721145183_113_13569,2721145183_7008_7403,24
BGC0000472,2721145183_113_13569,2721145183_7497_8180,-1
BGC0000472,2721145183_113_13569,2721145183_8826_9431,158
BGC0000472,2721145183_113_13569,2721145183_9474_9809,-1
BGC0000472,2721145183_113_13569,2721145183_9975_10196,101
BGC0000472,2721145183_113_13569,2721145183_10265_12397,40
BGC0000472,2721145183_113_13569,2721145183_12915_13175,-1
BGC0000472,2721145183_113_13569,2721145183_13183_13569,101
BGC0000481,3972405549_1_12515,3972405549_1_2109,40
BGC0000481,3972405549_1_12515,3972405549_2259_2474,163
