mibig_id,cluster_id,orf_id
BGC0000473,4107853799_868_13221,4107853799_6516_7481
BGC0000473,4107853799_868_13221,4107853799_7534_8337
BGC0000473,4107853799_868_13221,4107853799_8577_9251
BGC0000473,4107853799_868_13221,4107853799_9277_13221
BGC0000474,3020307027_74_12508,3020307027_74_2047
BGC0000474,3020307027_74_12508,3020307027_2153_2404
BGC0000474,3020307027_74_12508,3020307027_2455_2697
BGC0000474,3020307027_74_12508,3020307027_2756_5086
BGC0000474,3020307027_74_12508,3020307027_5218_5511
BGC0000474,3020307027_74_12508,3020307027_5614_5772
BGC0000474,3020307027_74_12508,3020307027_5806_6771
BGC0000474,3020307027_74_12508,3020307027_6824_7627
BGC0000474,3020307027_74_12508,3020307027_7867_8541
BGC0000474,3020307027_74_12508,3020307027_8567_12508
BGC0000451,1284761716_5969_22349,1284761716_7611_8489
BGC0000451,1284761716_5969_22349,1284761716_8486_9253
BGC0000451,1284761716_5969_22349,1284761716_9266_10435
BGC0000451,1284761716_5969_22349,1284761716_10432_13575
BGC0000451,1284761716_5969_22349,1284761716_13572_14909
BGC0000451,1284761716_5969_22349,1284761716_14893_15150
BGC0001924,2079199812_619_5057,2079199812_619_888
BGC0001924,2079199812_619_5057,2079199812_1037_1396
BGC0001924,2079199812_619_5057,2079199812_1684_1848
BGC0001924,2079199812_619_5057,2079199812_2181_2432
BGC0001924,2079199812_619_5057,2079199812_2501_3283
BGC0001924,2079199812_619_5057,2079199812_3612_4760
BGC0001924,2079199812_619_5057,2079199812_4770_5057
BGC0001927,1416496199_3438_17853,1416496199_3438_4493
BGC0001927,1416496199_3438_17853,1416496199_4964_5923
BGC0001927,1416496199_3438_17853,1416496199_7182_7799
BGC0001927,1416496199_3438_17853,1416496199_7843_8757
BGC0001927,1416496199_3438_17853,1416496199_8741_9511
BGC0001927,1416496199_3438_17853,1416496199_9544_10332
BGC0000450,241067735_4142_36746,241067735_21676_22374
BGC0000450,241067735_4142_36746,241067735_24008_26386
BGC0000450,241067735_4142_36746,241067735_26468_27406
BGC0000450,241067735_4142_36746,241067735_27480_27812
BGC0000450,241067735_4142_36746,241067735_27803_29182
BGC0000450,241067735_4142_36746,241067735_29169_30257
BGC0000450,241067735_4142_36746,241067735_30254_31000
BGC0000450,241067735_4142_36746,241067735_34035_34778
BGC0000457,3422254381_1_8873,3422254381_1_720
BGC0000457,3422254381_1_8873,3422254381_693_2051
BGC0000457,3422254381_1_8873,3422254381_6059_6277
BGC0000457,3422254381_1_8873,3422254381_6430_7458
BGC0000457,3422254381_1_8873,3422254381_7455_8873
BGC0000439,577743606_365_76590,577743606_365_1279
BGC0000439,577743606_365_76590,577743606_1276_2082
BGC0000439,577743606_365_76590,577743606_2095_3021
BGC0000439,577743606_365_76590,577743606_3344_4036
BGC0000439,577743606_365_76590,577743606_3956_4804
BGC0000439,577743606_365_76590,577743606_4806_5747
BGC0000439,577743606_365_76590,577743606_7851_9569
BGC0000439,577743606_365_76590,577743606_9566_11230
BGC0000439,577743606_365_76590,577743606_11265_11528
BGC0000439,577743606_365_76590,577743606_57980_58195
BGC0000439,577743606_365_76590,577743606_58210_59247
BGC0000439,577743606_365_76590,577743606_59278_59988
BGC0000439,577743606_365_76590,577743606_60025_61629
BGC0000439,577743606_365_76590,577743606_61668_62204
BGC0000439,577743606_365_76590,577743606_62213_63079
BGC0000439,577743606_365_76590,577743606_63209_63895
BGC0000439,577743606_365_76590,577743606_64273_67221
BGC0000439,577743606_365_76590,577743606_67226_70084
BGC0000439,577743606_365_76590,577743606_70508_71176
BGC0000439,577743606_365_76590,577743606_71191_72291
BGC0000439,577743606_365_76590,577743606_72310_73389
BGC0000439,577743606_365_76590,577743606_73415_73699
BGC0000439,577743606_365_76590,577743606_73696_74559
BGC0000439,577743606_365_76590,577743606_74878_75765
BGC0000439,577743606_365_76590,577743606_75766_76590
BGC0001970,1317418604_6589_56896,1317418604_6589_7326
BGC0001970,1317418604_6589_56896,1317418604_7780_8043
BGC0001970,1317418604_6589_56896,1317418604_8725_9030
BGC0001970,1317418604_6589_56896,1317418604_35543_35791
BGC0001970,1317418604_6589_56896,1317418604_35833_37056
BGC0001970,1317418604_6589_56896,1317418604_37061_38320
BGC0001970,1317418604_6589_56896,1317418604_38485_39927
BGC0001970,1317418604_6589_56896,1317418604_39988_40755
BGC0000455,1184821655_4784_61129,1184821655_4784_5635
BGC0000455,1184821655_4784_61129,1184821655_5775_7733
BGC0000455,1184821655_4784_61129,1184821655_35287_35496
BGC0000455,1184821655_4784_61129,1184821655_35584_36759
BGC0000455,1184821655_4784_61129,1184821655_37117_38313
BGC0000455,1184821655_4784_61129,1184821655_38440_39660
BGC0000455,1184821655_4784_61129,1184821655_39705_41180
BGC0000455,1184821655_4784_61129,1184821655_41236_42462
BGC0000455,1184821655_4784_61129,1184821655_42515_43741
BGC0000455,1184821655_4784_61129,1184821655_43767_44993
BGC0000455,1184821655_4784_61129,1184821655_44999_45820
BGC0000455,1184821655_4784_61129,1184821655_45860_46702
BGC0000455,1184821655_4784_61129,1184821655_46683_47969
BGC0000455,1184821655_4784_61129,1184821655_48218_49048
BGC0000455,1184821655_4784_61129,1184821655_50795_51985
BGC0000455,1184821655_4784_61129,1184821655_52104_53138
BGC0000455,1184821655_4784_61129,1184821655_53135_54214
BGC0000455,1184821655_4784_61129,1184821655_54246_55595
BGC0000455,1184821655_4784_61129,1184821655_55798_57204
BGC0000455,1184821655_4784_61129,1184821655_57205_58176
BGC0000455,1184821655_4784_61129,1184821655_58173_59282
BGC0000455,1184821655_4784_61129,1184821655_59306_59923
BGC0000455,1184821655_4784_61129,1184821655_60029_61129
BGC0000460,4027766501_390_23711,4027766501_390_1085
BGC0000460,4027766501_390_23711,4027766501_9016_10086
BGC0000460,4027766501_390_23711,4027766501_10318_11106
BGC0000460,4027766501_390_23711,4027766501_11478_12659
BGC0000460,4027766501_390_23711,4027766501_14425_15240
BGC0000460,4027766501_390_23711,4027766501_15304_16191
BGC0000460,4027766501_390_23711,4027766501_16294_16623
BGC0000460,4027766501_390_23711,4027766501_18706_18948
BGC0000460,4027766501_390_23711,4027766501_19997_22054
BGC0000460,4027766501_390_23711,4027766501_22395_23711
BGC0000432,3635862183_2878_26778,3635862183_2878_3708
BGC0000432,3635862183_2878_26778,3635862183_3705_4811
BGC0000432,3635862183_2878_26778,3635862183_6327_8075
BGC0000432,3635862183_2878_26778,3635862183_8040_9119
BGC0000432,3635862183_2878_26778,3635862183_9332_10564
BGC0000432,3635862183_2878_26778,3635862183_10557_11261
BGC0000432,3635862183_2878_26778,3635862183_11258_13288
BGC0000432,3635862183_2878_26778,3635862183_13380_14123
BGC0000432,3635862183_2878_26778,3635862183_14132_15166
BGC0000432,3635862183_2878_26778,3635862183_17461_18585
BGC0000432,3635862183_2878_26778,3635862183_18641_20065
BGC0000432,3635862183_2878_26778,3635862183_20460_21437
BGC0000432,3635862183_2878_26778,3635862183_21469_23241
BGC0000432,3635862183_2878_26778,3635862183_23238_25061
BGC0000445,2263129473_8791_55305,2263129473_8791_10005
BGC0000445,2263129473_8791_55305,2263129473_15002_16360
BGC0000445,2263129473_8791_55305,2263129473_18771_19082
BGC0000445,2263129473_8791_55305,2263129473_19230_20039
BGC0000445,2263129473_8791_55305,2263129473_20143_20889
BGC0000445,2263129473_8791_55305,2263129473_38449_38664
BGC0000445,2263129473_8791_55305,2263129473_38876_41266
BGC0000445,2263129473_8791_55305,2263129473_41835_42371
BGC0000445,2263129473_8791_55305,2263129473_42392_43195
BGC0000445,2263129473_8791_55305,2263129473_43337_43771
BGC0000445,2263129473_8791_55305,2263129473_53746_55305
BGC0001911,1553634056_8925_9893,1553634056_8925_9893
BGC0001926,1962195749_10099_18422,1962195749_11775_12227
BGC0000446,2336323072_5613_25644,2336323072_5613_6845
BGC0000446,2336323072_5613_25644,2336323072_6850_9072
BGC0000446,2336323072_5613_25644,2336323072_9195_10712
BGC0000446,2336323072_5613_25644,2336323072_10751_12700
BGC0000446,2336323072_5613_25644,2336323072_12730_13362
BGC0000446,2336323072_5613_25644,2336323072_13381_14166
BGC0000446,2336323072_5613_25644,2336323072_14156_15265
BGC0000446,2336323072_5613_25644,2336323072_17306_17536
BGC0000446,2336323072_5613_25644,2336323072_22009_22401
BGC0000446,2336323072_5613_25644,2336323072_22415_22525
BGC0000446,2336323072_5613_25644,2336323072_22516_23013
BGC0000446,2336323072_5613_25644,2336323072_24193_25644
BGC0000497,4067362490_229_10998,4067362490_229_1092
BGC0000497,4067362490_229_10998,4067362490_1345_4224
BGC0000497,4067362490_229_10998,4067362490_4235_5059
BGC0000497,4067362490_229_10998,4067362490_5049_5765
BGC0000497,4067362490_229_10998,4067362490_5750_8380
BGC0000497,4067362490_229_10998,4067362490_8417_10513
BGC0000497,4067362490_229_10998,4067362490_10612_10800
BGC0000497,4067362490_229_10998,4067362490_10813_10998
BGC0000470,1198225181_15082_17013,1198225181_15082_17013
BGC0000454,4241540714_3152_15977,4241540714_4954_5814
BGC0000454,4241540714_3152_15977,4241540714_6078_7331
BGC0000452,1409670585_8610_49087,1409670585_42405_44186
BGC0000452,1409670585_8610_49087,1409670585_44189_45988
BGC0000452,1409670585_8610_49087,1409670585_45985_46677
BGC0000452,1409670585_8610_49087,1409670585_46723_47451
BGC0000477,404399423_1_11073,404399423_1_2016
BGC0000477,404399423_1_11073,404399423_2251_2487
BGC0000477,404399423_1_11073,404399423_2660_2854
BGC0000477,404399423_1_11073,404399423_2952_5297
BGC0000477,404399423_1_11073,404399423_5431_5631
BGC0000477,404399423_1_11073,404399423_5968_6882
BGC0000477,404399423_1_11073,404399423_6956_7894
BGC0000477,404399423_1_11073,404399423_8065_11073
BGC0000479,470862881_246_13422,470862881_246_455
BGC0000479,470862881_246_13422,470862881_522_2489
BGC0000479,470862881_246_13422,470862881_2608_2997
BGC0000479,470862881_246_13422,470862881_3295_3873
BGC0000479,470862881_246_13422,470862881_3873_4775
BGC0000479,470862881_246_13422,470862881_4806_5621
BGC0000479,470862881_246_13422,470862881_5655_5807
BGC0000479,470862881_246_13422,470862881_6095_6241
BGC0000479,470862881_246_13422,470862881_6405_6551
BGC0000479,470862881_246_13422,470862881_6835_7032
BGC0000479,470862881_246_13422,470862881_7212_7535
BGC0000479,470862881_246_13422,470862881_7532_7789
BGC0000479,470862881_246_13422,470862881_8087_8314
BGC0000479,470862881_246_13422,470862881_8314_8589
BGC0000479,470862881_246_13422,470862881_8831_9121
BGC0000479,470862881_246_13422,470862881_9075_9362
BGC0000479,470862881_246_13422,470862881_9616_9852
BGC0000479,470862881_246_13422,470862881_10031_10615
BGC0000479,470862881_246_13422,470862881_10710_10835
BGC0000479,470862881_246_13422,470862881_10852_11001
BGC0000479,470862881_246_13422,470862881_11007_11162
BGC0000479,470862881_246_13422,470862881_11350_13422
BGC0001956,3684091206_107_22165,3684091206_107_1057
BGC0001956,3684091206_107_22165,3684091206_1026_1322
BGC0001956,3684091206_107_22165,3684091206_2241_3335
BGC0001956,3684091206_107_22165,3684091206_3588_4424
BGC0001956,3684091206_107_22165,3684091206_4421_5368
BGC0001956,3684091206_107_22165,3684091206_5371_6627
BGC0001956,3684091206_107_22165,3684091206_6624_7664
BGC0001956,3684091206_107_22165,3684091206_7657_9144
BGC0001956,3684091206_107_22165,3684091206_14662_15507
BGC0001956,3684091206_107_22165,3684091206_15511_15804
BGC0001956,3684091206_107_22165,3684091206_15801_16985
BGC0001956,3684091206_107_22165,3684091206_16972_18108
BGC0001956,3684091206_107_22165,3684091206_18105_18728
BGC0001956,3684091206_107_22165,3684091206_18728_19462
BGC0001956,3684091206_107_22165,3684091206_19449_20042
BGC0001956,3684091206_107_22165,3684091206_20064_21338
BGC0001956,3684091206_107_22165,3684091206_21605_22165
BGC0001957,4161313673_6374_32505,4161313673_6374_7378
BGC0001957,4161313673_6374_32505,4161313673_7671_8450
BGC0001957,4161313673_6374_32505,4161313673_8461_9438
BGC0001957,4161313673_6374_32505,4161313673_9441_10697
BGC0001957,4161313673_6374_32505,4161313673_10694_11683
BGC0001957,4161313673_6374_32505,4161313673_11676_13166
BGC0001957,4161313673_6374_32505,4161313673_18538_19380
BGC0001957,4161313673_6374_32505,4161313673_19385_19648
BGC0001957,4161313673_6374_32505,4161313673_19645_20775
BGC0001957,4161313673_6374_32505,4161313673_20775_21857
BGC0001957,4161313673_6374_32505,4161313673_21854_22477
BGC0001957,4161313673_6374_32505,4161313673_22477_23211
BGC0001957,4161313673_6374_32505,4161313673_23198_23809
BGC0001957,4161313673_6374_32505,4161313673_23908_24720
BGC0001957,4161313673_6374_32505,4161313673_25469_26719
BGC0001957,4161313673_6374_32505,4161313673_26739_27005
BGC0001957,4161313673_6374_32505,4161313673_27010_28425
BGC0001957,4161313673_6374_32505,4161313673_28422_28889
BGC0001957,4161313673_6374_32505,4161313673_28876_29379
BGC0002479,3868002200_5535_33241,3868002200_5535_6224
BGC0002479,3868002200_5535_33241,3868002200_6221_8230
BGC0002479,3868002200_5535_33241,3868002200_8227_9072
BGC0002479,3868002200_5535_33241,3868002200_9077_9808
BGC0002479,3868002200_5535_33241,3868002200_9880_11118
BGC0002479,3868002200_5535_33241,3868002200_11183_11743
BGC0002479,3868002200_5535_33241,3868002200_12010_13284
BGC0002479,3868002200_5535_33241,3868002200_13306_13899
BGC0002479,3868002200_5535_33241,3868002200_13886_14620
BGC0002479,3868002200_5535_33241,3868002200_14620_15243
BGC0002479,3868002200_5535_33241,3868002200_15240_16376
BGC0002479,3868002200_5535_33241,3868002200_16363_17547
BGC0002479,3868002200_5535_33241,3868002200_17544_17837
BGC0002479,3868002200_5535_33241,3868002200_17841_18686
BGC0002479,3868002200_5535_33241,3868002200_24204_25691
BGC0002479,3868002200_5535_33241,3868002200_25684_26724
BGC0002479,3868002200_5535_33241,3868002200_26721_27977
BGC0002479,3868002200_5535_33241,3868002200_27980_28927
BGC0002479,3868002200_5535_33241,3868002200_28924_29760
BGC0002479,3868002200_5535_33241,3868002200_30013_31107
BGC0002479,3868002200_5535_33241,3868002200_32026_32322
BGC0002479,3868002200_5535_33241,3868002200_32291_33241
BGC0001955,575125955_5302_71299,575125955_5302_6402
BGC0001955,575125955_5302_71299,575125955_6556_7173
BGC0001955,575125955_5302_71299,575125955_7197_8306
BGC0001955,575125955_5302_71299,575125955_8303_9280
BGC0001955,575125955_5302_71299,575125955_9282_10712
BGC0001955,575125955_5302_71299,575125955_10906_12252
BGC0001955,575125955_5302_71299,575125955_12325_13401
BGC0001955,575125955_5302_71299,575125955_13398_14450
BGC0001955,575125955_5302_71299,575125955_14561_15751
BGC0001955,575125955_5302_71299,575125955_17496_18320
BGC0001955,575125955_5302_71299,575125955_18484_19788
BGC0001955,575125955_5302_71299,575125955_22133_22945
BGC0001955,575125955_5302_71299,575125955_23008_24234
BGC0001955,575125955_5302_71299,575125955_24274_25203
BGC0001955,575125955_5302_71299,575125955_25255_26481
BGC0001955,575125955_5302_71299,575125955_26515_27702
BGC0001955,575125955_5302_71299,575125955_27755_29230
BGC0001955,575125955_5302_71299,575125955_29292_30512
BGC0001955,575125955_5302_71299,575125955_30630_31826
BGC0001955,575125955_5302_71299,575125955_32250_32435
BGC0001955,575125955_5302_71299,575125955_33749_33958
BGC0001955,575125955_5302_71299,575125955_61593_63527
BGC0001955,575125955_5302_71299,575125955_63664_64575
BGC0001955,575125955_5302_71299,575125955_64624_65379
BGC0001955,575125955_5302_71299,575125955_66863_67471
BGC0001955,575125955_5302_71299,575125955_67461_68507
BGC0001955,575125955_5302_71299,575125955_68509_69549
BGC0001955,575125955_5302_71299,575125955_69662_70387
BGC0001955,575125955_5302_71299,575125955_70456_71115
BGC0001955,575125955_5302_71299,575125955_71036_71299
BGC0000485,2830935438_1506_1850,2830935438_1506_1850
BGC0001222,3078047868_1348_1836,3078047868_1348_1836
BGC0000483,2940338151_1303_13724,2940338151_1303_5223
BGC0000483,2940338151_1303_13724,2940338151_5348_6322
BGC0000483,2940338151_1303_13724,2940338151_6399_8114
BGC0000483,2940338151_1303_13724,2940338151_8363_8599
BGC0000483,2940338151_1303_13724,2940338151_8736_11063
BGC0000483,2940338151_1303_13724,2940338151_11116_11343
BGC0000483,2940338151_1303_13724,2940338151_11394_11645
BGC0000483,2940338151_1303_13724,2940338151_11751_13724
BGC0000464,84524267_8757_98732,84524267_53183_54862
BGC0000521,286753910_1_5532,286753910_1_498
BGC0000521,286753910_1_5532,286753910_737_2056
BGC0000521,286753910_1_5532,286753910_2471_2626
BGC0000521,286753910_1_5532,286753910_2764_5532
BGC0001962,2858046127_3837_4970,2858046127_3837_4970
BGC0000494,36463277_2438_4891,36463277_2438_2668
BGC0000494,36463277_2438_4891,36463277_2758_4365
BGC0000494,36463277_2438_4891,36463277_4346_4891
BGC0000469,4239105169_19347_26132,4239105169_19347_21239
BGC0000469,4239105169_19347_26132,4239105169_21336_21470
BGC0000469,4239105169_19347_26132,4239105169_21659_21979
BGC0000469,4239105169_19347_26132,4239105169_22714_24153
BGC0000469,4239105169_19347_26132,4239105169_24150_26132
BGC0000468,1223913547_3059_15365,1223913547_3059_4951
BGC0000468,1223913547_3059_15365,1223913547_5098_5232
BGC0000468,1223913547_3059_15365,1223913547_5421_5744
BGC0000468,1223913547_3059_15365,1223913547_6416_7807
BGC0000468,1223913547_3059_15365,1223913547_7804_9816
BGC0000468,1223913547_3059_15365,1223913547_9803_10852
BGC0000468,1223913547_3059_15365,1223913547_10855_12102
BGC0000468,1223913547_3059_15365,1223913547_12092_13324
BGC0000468,1223913547_3059_15365,1223913547_13332_15365
BGC0001157,640154055_2140_14373,640154055_2140_4098
BGC0001157,640154055_2140_14373,640154055_4106_5332
BGC0001157,640154055_2140_14373,640154055_5322_6743
BGC0001157,640154055_2140_14373,640154055_6740_7603
BGC0001157,640154055_2140_14373,640154055_7590_9605
BGC0001157,640154055_2140_14373,640154055_9602_10711
BGC0001157,640154055_2140_14373,640154055_10893_12149
BGC0001157,640154055_2140_14373,640154055_12213_12347
BGC0001157,640154055_2140_14373,640154055_12481_14373
BGC0002054,2937271766_13102_39233,2937271766_16228_16731
BGC0002054,2937271766_13102_39233,2937271766_16718_17185
BGC0002054,2937271766_13102_39233,2937271766_17182_18597
BGC0002054,2937271766_13102_39233,2937271766_18602_18868
BGC0002054,2937271766_13102_39233,2937271766_18888_20138
BGC0002054,2937271766_13102_39233,2937271766_20887_21699
